Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID;;;;;;;;;;;;;;;;
"Yu, X., Xing, S., Yang, Y.,""59483162900";55584305000;59138549900;",The relationship between psychological capital and athlete burnout: the mediating relationship of coping strategies and the moderating relationship of perceived stress"",2025,""BMC Psychology"",""13"",""1"",""64"","""","""",,,""10.1186/s40359-025-02379-8"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85216717704&doi=10.1186%2fs40359-025-02379-8&partnerID=40&md5=a6a301f57aa70758a9c1b6c71b9a512a"",Article,""Final"","""",Scopus,2-s2.0-85216717704";;;;;;;;;;;;;
"Webner, D., Iverson, G.L.,""16242988500";57203068870;",Suicide in professional American football players in the past 95 years"",2016,""Brain Injury"",""30"",""13-14"",,""1718"",""1721"",,51,""10.1080/02699052.2016.1202451"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992197905&doi=10.1080%2f02699052.2016.1202451&partnerID=40&md5=0eddea8fe84badb7dfbd85389e0f1ce5"",Article,""Final"","""",Scopus,2-s2.0-84992197905";;;;;;;;;;;;;;
"Parent, S., Lavoie, F., Thibodeau, M.-È., Hébert, M., Blais, M.,""26029162600";35614904000;6604015227;7102121828;23491445800;",Sexual Violence Experienced in the Sport Context by a Representative Sample of Quebec Adolescents"",2016,""Journal of Interpersonal Violence"",""31"",""16"",,""2666"",""2686"",,78,""10.1177/0886260515580366"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983783884&doi=10.1177%2f0886260515580366&partnerID=40&md5=3ed1cc0f4dd7b7846f387b2f4bad86e7"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-84983783884";;;;;;;;;;;
"Grall-Bronnec, M., Caillon, J., Humeau, E., Perrot, B., Remaud, M., Guilleux, A., Rocher, B., Sauvaget, A., Bouju, G.,""57209334001";36195565600;57189348443;56556432000;57188754908;56016599500;24399849400;25229434000;57204081296;",Gambling among European professional athletes. Prevalence and associated factors"",2016,""Journal of Addictive Diseases"",""35"",""4"",,""278"",""290"",,45,""10.1080/10550887.2016.1177807"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969651385&doi=10.1080%2f10550887.2016.1177807&partnerID=40&md5=590440767ecaf2b43dc7e63cc7742cec"",Article,""Final"","""",Scopus,2-s2.0-84969651385";;;;;;;
"Maerlender, A.C., Masterson, C.J., James, T.D., Beckwith, J., Brolinson, P.G., Crisco, J., Duma, S., Flashman, L.A., Greenwald, R., Rowson, S., Wilcox, B., McAllister, T.W.,""8381776600";57189646249;56133446900;20336822300;6601940571;57027405800;7004900468;7003956353;7102717764;6603854147;53882161600;7102068675;",Test–retest, retest, and retest: Growth curve models of repeat testing with Immediate Post-Concussion Assessment and Cognitive Testing (ImPACT)"",2016,""Journal of Clinical and Experimental Neuropsychology"",""38"",""8"",,""869"",""874"",,12,""10.1080/13803395.2016.1168781"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973597794&doi=10.1080%2f13803395.2016.1168781&partnerID=40&md5=6caf75f9a04afbc74bfae99944a64668"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-84973597794";;;;
"Gallimberti, L., Buja, A., Chindamo, S., Rabensteiner, A., Terraneo, A., Marini, E., Pérez, L.J.G., Baldo, V.,""6602602611";8422713200;42061104500;56922052200;56925222300;56921754400;57193820502;7003575210;",Problematic Use of Video Games and Substance Abuse in Early Adolescence: A Cross-sectional Study"",2016,""American Journal of Health Behavior"",""40"",""5"",,""594"",""603"",,16,""10.5993/AJHB.40.5.6"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983651841&doi=10.5993%2fAJHB.40.5.6&partnerID=40&md5=62700aaa0b9a57b0fa39822293aa2062"",Article,""Final"","""",Scopus,2-s2.0-84983651841";;;;;;;;
"Dellenmark-Blom, M., Chaplin, J.E., Jönsson, L., Gatzinsky, V., Quitmann, J.H., Abrahamsson, K.,""59157717400";7006298073;7102348594;15519536300;35604248900;7006100211;",Coping strategies used by children and adolescents born with esophageal atresia - a focus group study obtaining the child and parent perspective"",2016,""Child: care, health and development"",""42"",""5"",,""759"",""767"",,23,""10.1111/cch.12372"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980602429&doi=10.1111%2fcch.12372&partnerID=40&md5=a823f9a647c8681aa10a147a4a481ed9"",Article,""Final"","""",Scopus,2-s2.0-84980602429";;;;;;;;;;
"Herring, T.E., Zamboanga, B.L., Olthuis, J.V., Pesigan, I.J.A., Martin, J.L., McAfee, N.W., Martens, M.P.,""56641070300";6508196462;26665724500;56157371400;24177237400;56767997900;56448140600;",Utility of the Athlete Drinking Scale for assessing drinking motives among high school athletes"",2016,""Addictive Behaviors"",""60"",,,""18"",""23"",,4,""10.1016/j.addbeh.2016.03.026"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962911162&doi=10.1016%2fj.addbeh.2016.03.026&partnerID=40&md5=d891b6d0b8b43344405c7b2719527765"",Article,""Final"","""",Scopus,2-s2.0-84962911162";;;;;;;;;
"Rhine, T., Babcock, L., Zhang, N., Leach, J., Wade, S.L.,""55001463500";54974840400;36487462100;56823049500;7102322187;",Are UCH-L1 and GFAP promising biomarkers for children with mild traumatic brain injury?"",2016,""Brain Injury"",""30"",""10"",,""1231"",""1238"",,46,""10.1080/02699052.2016.1178396"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978517849&doi=10.1080%2f02699052.2016.1178396&partnerID=40&md5=4145606de9b828bffdaff2b749eec981"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-84978517849";;;;;;;;;;;
"Sweet, M., Kanaroglou, P.,""37078234800";7004092584;",Gender differences: The role of travel and time use in subjective well-being"",2016,""Transportation Research Part F: Traffic Psychology and Behaviour"",""40"",,,""23"",""34"",,47,""10.1016/j.trf.2016.03.006"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964681162&doi=10.1016%2fj.trf.2016.03.006&partnerID=40&md5=814d5e0b2b2d1ce52aa48287e0a05a8e"",Article,""Final"","""",Scopus,2-s2.0-84964681162";;;;;;;;;;;;;;
"Yu, M., Whitbeck, L.B.,""8522782600";35430449600;",A prospective, longitudinal study of cigarette smoking status among North American Indigenous adolescents"",2016,""Addictive Behaviors"",""58"",,,""35"",""41"",,14,""10.1016/j.addbeh.2016.02.007"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958527555&doi=10.1016%2fj.addbeh.2016.02.007&partnerID=40&md5=378befc0e358e21883faaeb14b268bc9"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-84958527555";;;;;;;;;;;;;;
"Hing, N., Russell, A.M.T., Vitartas, P., Lamont, M.,""55897458300";55111048800;23478456900;36802192700;",Demographic, behavioural and normative risk factors for gambling problems amongst sports bettors"",2016,""Journal of Gambling Studies"",""32"",""2"",,""625"",""641"",,120,""10.1007/s10899-015-9571-9"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985019802&doi=10.1007%2fs10899-015-9571-9&partnerID=40&md5=79d3f9ecbb088ca80ca18ea91b8549f6"",Article,""Final"",""All Open Access, Hybrid Gold, Green"",Scopus,2-s2.0-84985019802";;;;;;;;;;;;
"Wright, M.J., Woo, E., Birath, J.B., Siders, C.A., Kelly, D.F., Wang, C., Swerdloff, R., Romero, E., Kernan, C., Cantu, R.C., Guskiewicz, K.,""35325868300";7103371082;57136789200;7004054481;7403137483;57218503311;7102295009;57136321300;36150927500;16687795500;7004697944;",An index predictive of cognitive outcome in retired professional American Football players with a history of sports concussion"",2016,""Journal of Clinical and Experimental Neuropsychology"",""38"",""5"",,""561"",""571"",,20,""10.1080/13803395.2016.1139057"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961050281&doi=10.1080%2f13803395.2016.1139057&partnerID=40&md5=501169f6f83615a30e32cc7e740092d6"",Review,""Final"","""",Scopus,2-s2.0-84961050281";;;;;
"Macnamara, B.N., Moreau, D., Hambrick, D.Z.,""37097692100";36552994500;7004434399;",The Relationship Between Deliberate Practice and Performance in Sports: A Meta-Analysis"",2016,""Perspectives on Psychological Science"",""11"",""3"",,""333"",""350"",,170,""10.1177/1745691616635591"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971445010&doi=10.1177%2f1745691616635591&partnerID=40&md5=212d7369a95d8512a3895b7557114a55"",Article,""Final"","""",Scopus,2-s2.0-84971445010";;;;;;;;;;;;;
"Scholes-Balog, K.E., Hemphill, S.A., Kremer, P.J., Toumbourou, J.W.,""16508046500";8752583600;9270582900;6603782669;",Relationships Between Sport Participation, Problem Alcohol Use, and Violence: A Longitudinal Study of Young Adults in Australia"",2016,""Journal of Interpersonal Violence"",""31"",""8"",,""1501"",""1530"",,9,""10.1177/0886260514567962"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962686140&doi=10.1177%2f0886260514567962&partnerID=40&md5=1ba2bd616fa4e3de5fb75fd2933bd288"",Article,""Final"","""",Scopus,2-s2.0-84962686140";;;;;;;;;;;;
"Bigliassi, M., Silva, V.B., Karageorghis, C.I., Bird, J.M., Santos, P.C., Altimari, L.R.,""55632967800";57158711300;6701527399;57209185691;57158621800;14036857700;",Brain mechanisms that underlie the effects of motivational audiovisual stimuli on psychophysiological responses during exercise"",2016,""Physiology and Behavior"",""158"",,,""128"",""136"",,29,""10.1016/j.physbeh.2016.03.001"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960194079&doi=10.1016%2fj.physbeh.2016.03.001&partnerID=40&md5=3856b57e112905b80ae37b0b7ef2c87a"",Article,""Final"",""All Open Access, Hybrid Gold, Green"",Scopus,2-s2.0-84960194079";;;;;;;;;;
"Tsushima, W.T., Geling, O., Arnold, M., Oshiro, R.,""7004229263";57212734996;56415717100;24481673900;",Are There Subconcussive Neuropsychological Effects in Youth Sports? An Exploratory Study of High- and Low-Contact Sports"",2016,""Applied Neuropsychology: Child"",""5"",""2"",,""149"",""155"",,30,""10.1080/21622965.2015.1052813"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961206432&doi=10.1080%2f21622965.2015.1052813&partnerID=40&md5=531dd26572ef7b32567c1190724cb89f"",Article,""Final"","""",Scopus,2-s2.0-84961206432";;;;;;;;;;;;
"Al Ganideh, S.F., Good, L.K.,""36473001700";8232134500;",The magic of soccer: Transforming animosity into love (An empirical study of Arab fans and major European soccer leagues)"",2016,""International Journal of Sport and Exercise Psychology"",""14"",""2"",,""110"",""125"",,3,""10.1080/1612197X.2016.1149873"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959055662&doi=10.1080%2f1612197X.2016.1149873&partnerID=40&md5=e7a40b57aff924eec100aeffdf1b22c3"",Article,""Final"","""",Scopus,2-s2.0-84959055662";;;;;;;;;;;;;;
"Brooks, B.L., Iverson, G.L., Atkins, J.E., Zafonte, R., Berkner, P.D.,""9277129000";57203068870;56609820000;7005063382;57189060618;",Sex Differences and Self-Reported Attention Problems During Baseline Concussion Testing"",2016,""Applied Neuropsychology: Child"",""5"",""2"",,""119"",""126"",,32,""10.1080/21622965.2014.1003066"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928654678&doi=10.1080%2f21622965.2014.1003066&partnerID=40&md5=d2308f9aaea604f99d4418eb60475cf1"",Article,""Final"","""",Scopus,2-s2.0-84928654678";;;;;;;;;;;
"Fedor, A., Gunstad, J.,""55512015300";6603503400;",Would You Let Your Child Play Football? Attitudes Toward Football Safety"",2016,""Applied Neuropsychology: Child"",""5"",""2"",,""107"",""109"",,6,""10.1080/21622965.2014.999770"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923040702&doi=10.1080%2f21622965.2014.999770&partnerID=40&md5=2f31485fc5eec10be8ef7fed83270049"",Article,""Final"","""",Scopus,2-s2.0-84923040702";;;;;;;;;;;;;;
"Vartiainen, M.V., Holm, A., Lukander, J., Lukander, K., Koskinen, S., Bornstein, R., Hokkanen, L.,""35235387800";58341224300;55633165500;34976891300;9844133000;7102947356;6602496190;",A novel approach to sports concussion assessment: Computerized multilimb reaction times and balance control testing"",2016,""Journal of Clinical and Experimental Neuropsychology"",""38"",""3"",,""293"",""307"",,6,""10.1080/13803395.2015.1107031"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957434615&doi=10.1080%2f13803395.2015.1107031&partnerID=40&md5=fdf0bc47696416ef33d0d5f8b56a9913"",Article,""Final"","""",Scopus,2-s2.0-84957434615";;;;;;;;;
"Fadde, P.J.,""18436557400";",Instructional design for accelerated macrocognitive expertise in the baseball workplace"",2016,""Frontiers in Psychology"",""7"",""MAR"",""292"","""","""",,19,""10.3389/fpsyg.2016.00292"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961992273&doi=10.3389%2ffpsyg.2016.00292&partnerID=40&md5=b65ec596fc3cf80bf1d7a96a286c237d"",Article,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-84961992273";;;;;;;;;;;;;;;
"Subramaniam, M., Tang, B., Abdin, E., Vaingankar, J.A., Picco, L., Chong, S.A.,""57196350443";57189715564;26029747400;14829617100;54414792200;7201660299;",Sociodemographic Correlates and Morbidity in Lottery Gamblers: Results from a Population Survey"",2016,""Journal of Gambling Studies"",""32"",""1"",,""291"",""305"",,15,""10.1007/s10899-015-9534-1"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974794794&doi=10.1007%2fs10899-015-9534-1&partnerID=40&md5=b23ee5b6751bdf04534a53b1c4bc9e43"",Article,""Final"","""",Scopus,2-s2.0-84974794794";;;;;;;;;;
"Crawford, J.J., Vallance, J.K., Holt, N.L., Courneya, K.S.,""56149736600";9632420300;7005359995;7005082194;",Extreme sport/adventure activity correlates in gynecologic cancer survivors"",2016,""American Journal of Health Behavior"",""40"",""2"",,""172"",""181"",,2,""10.5993/AJHB.40.2.2"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959917933&doi=10.5993%2fAJHB.40.2.2&partnerID=40&md5=bb8ae2e35504164e13aba19eb6184348"",Article,""Final"","""",Scopus,2-s2.0-84959917933";;;;;;;;;;;;
"Woodmansee, C., Hahne, A., Imms, C., Shields, N.,""57023803600";6701648632;6602916972;8866423300;",Comparing participation in physical recreation activities between children with disability and children with typical development: A secondary analysis of matched data"",2016,""Research in Developmental Disabilities"",""49-50"",,,""268"",""276"",,71,""10.1016/j.ridd.2015.12.004"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951925722&doi=10.1016%2fj.ridd.2015.12.004&partnerID=40&md5=82f46667061ab1e260ff711154698211"",Article,""Final"","""",Scopus,2-s2.0-84951925722";;;;;;;;;;;;
"Evans-Polce, R., Lanza, S., Maggs, J.,""55523298400";7003999629;7005855507;",Heterogeneity of alcohol, tobacco, and other substance use behaviors in U.S. college students: A latent class analysis"",2016,""Addictive Behaviors"",""53"",,,""80"",""85"",,67,""10.1016/j.addbeh.2015.10.010"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944259820&doi=10.1016%2fj.addbeh.2015.10.010&partnerID=40&md5=1243dfb2d2fea94ab40e7d0f239468dc"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-84944259820";;;;;;;;;;;;;
"Tsushima, W.T., Geling, O., Arnold, M., Oshiro, R.,""7004229263";57212734996;56415717100;24481673900;",Effects of Two Concussions on the Neuropsychological Functioning and Symptom Reporting of High School Athletes"",2016,""Applied Neuropsychology: Child"",""5"",""1"",,""9"",""13"",,9,""10.1080/21622965.2014.902762"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955383828&doi=10.1080%2f21622965.2014.902762&partnerID=40&md5=3a134882f35d86141f97529f33971ce2"",Article,""Final"","""",Scopus,2-s2.0-84955383828";;;;;;;;;;;;
"Forbes, C.R., Glutting, J.J., Kaminski, T.W.,""56443582700";7004435281;7005758157;",Examining Neurocognitive Function in Previously Concussed Interscholastic Female Soccer Players"",2016,""Applied Neuropsychology: Child"",""5"",""1"",,""14"",""24"",,21,""10.1080/21622965.2014.933108"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955366602&doi=10.1080%2f21622965.2014.933108&partnerID=40&md5=799b41730bf7931ada9ed011c9cd2e3a"",Article,""Final"","""",Scopus,2-s2.0-84955366602";;;;;;;;;;;;;
"Müller, S., Fadde, P.J.,""15060486600";18436557400;",The Relationship Between Visual Anticipation and Baseball Batting Game Statistics"",2016,""Journal of Applied Sport Psychology"",""28"",""1"",,""49"",""61"",,21,""10.1080/10413200.2015.1058867"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953371169&doi=10.1080%2f10413200.2015.1058867&partnerID=40&md5=0086ad3781d25648fb17539d97ab24ca"",Article,""Final"","""",Scopus,2-s2.0-84953371169";;;;;;;;;;;;;;
"Maite, P., Nel, K., Govender, S.,""57195350199";55133984600;57195343482;",Reaction time deficits incurred by cumulative mild head injury (CMHI) and post-concussion symptoms (PCS) between contact and non-contact sport players: A prospective study"",2016,""Journal of Psychology in Africa"",""26"",""6"",,""555"",""557"",,2,""10.1080/14330237.2016.1250415"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027317417&doi=10.1080%2f14330237.2016.1250415&partnerID=40&md5=e29dd8ff9b2d1a14280dda6e7de4133c"",Article,""Final"","""",Scopus,2-s2.0-85027317417";;;;;;;;;;;;;
"Chappell, B.,""57192981065";",The expert's view - opportunities to participate in olympic sports: A cautionary tale within a story of success"",2016,""International Sports Studies"",""38"",""2"",,""46"",""58"",,,""10.30819/iss.38-2.05"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009820240&doi=10.30819%2fiss.38-2.05&partnerID=40&md5=6486634ab716ef6770aec792b3fec666"",Article,""Final"","""",Scopus,2-s2.0-85009820240";;;;;;;;;;;;;;;
"Gucciardi, D.F., Zhang, C.-Q., Ponnusamy, V., Si, G., Stenling, A.,""22940511600";55760413000;56316475600;56091901300;55508942200;",Cross-cultural invariance of the mental toughness inventory among Australian, Chinese, and Malaysian athletes: A Bayesian estimation approach"",2016,""Journal of Sport and Exercise Psychology"",""38"",""2"",,""187"",""202"",,22,""10.1123/jsep.2015-0320"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991112486&doi=10.1123%2fjsep.2015-0320&partnerID=40&md5=fcb1204ce9a65e4de950ec3d27c1ccd7"",Article,""Final"","""",Scopus,2-s2.0-84991112486";;;;;;;;;;;
"Benson, A.J., Eys, M.A., Irving, P.G.,""57190266914";6602838023;7005590422;",Great expectations: How role expectations and role experiences relate to perceptions of group cohesion"",2016,""Journal of Sport and Exercise Psychology"",""38"",""2"",,""160"",""172"",,8,""10.1123/jsep.2015-0228"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991107772&doi=10.1123%2fjsep.2015-0228&partnerID=40&md5=4189bae93152f804eacf5970dd86ea39"",Article,""Final"","""",Scopus,2-s2.0-84991107772";;;;;;;;;;;;;
"Arana, J., Lapresa, D., Anguera, M.T., Garzón, B.,""57201810290";47561001200;6602794022;55253358700;",Ad hoc procedure for optimising agreement between observational records [Procedimiento ad hoc para optimizar el acuerdo entre registros observacionales]"",2016,""Anales de Psicologia"",""32"",""2"",,""589"",""595"",,43,""10.6018/analesps.32.2.213551"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962674576&doi=10.6018%2fanalesps.32.2.213551&partnerID=40&md5=12c6c001827599c43f8f9e485e2e5a80"",Article,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-84962674576";;;;;;;;;;;;
"Hauw, D., Von Roten, F.C., Mohamed, S., Antonini Philippe, R.,""6506622995";55664039900;55901012300;6701409367;",Psychometric properties of the French-language version of the Performance Enhancement Attitude Scale (PEAS)"",2016,""Revue Europeenne de Psychologie Appliquee"",""66"",""1"",,""15"",""21"",,9,""10.1016/j.erap.2015.09.003"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959100939&doi=10.1016%2fj.erap.2015.09.003&partnerID=40&md5=454cbbd5fa315c358a3ce74227cf476e"",Article,""Final"","""",Scopus,2-s2.0-84959100939";;;;;;;;;;;;
"Veliz, P., McCabe, S.E., Boyd, C.J.,""24450899100";7101860407;7202115480;",Extreme Binge Drinking among Adolescent Athletes: A Cause for Concern?"",2016,""American Journal on Addictions"",""25"",""1"",,""37"",""40"",,6,""10.1111/ajad.12323"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957052845&doi=10.1111%2fajad.12323&partnerID=40&md5=94bf9b2865aa6839682fbdc8c91a26a8"",Article,""Final"","""",Scopus,2-s2.0-84957052845";;;;;;;;;;;;;
"Bischof, A., Meyer, C., Bischof, G., John, U., Wurst, F.M., Thon, N., Lucht, M., Grabe, H.-J., Rumpf, H.-J.,""55545362500";57202809275;57216596991;7103247570;7006225505;24759713400;6603775106;7004509281;7004528536;",Type of gambling as an independent risk factor for suicidal events in pathological gamblers"",2016,""Psychology of Addictive Behaviors"",""30"",""2"",,""263"",""269"",,30,""10.1037/adb0000152"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955059122&doi=10.1037%2fadb0000152&partnerID=40&md5=7923acae2d1fc9b262fbb6d0913f845f"",Article,""Final"","""",Scopus,2-s2.0-84955059122";;;;;;;
"Vertommen, T., Schipper-van Veldhoven, N., Wouters, K., Kampen, J.K., Brackenridge, C.H., Rhind, D.J.A., Neels, K., Van Den Eede, F.,""26029267500";56378263000;57202895999;6701325346;7003318701;35812444700;36718004900;8664071300;",Interpersonal violence against children in sport in the Netherlands and Belgium"",2016,""Child Abuse and Neglect"",""51"",,,""223"",""236"",,214,""10.1016/j.chiabu.2015.10.006"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952863420&doi=10.1016%2fj.chiabu.2015.10.006&partnerID=40&md5=ecdeea825a66788cd864df93cfd27832"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-84952863420";;;;;;;;
"Robson, S.M., Crosby, L.E., Stark, L.J.,""56878411700";15831227700;7202288470;",Eating dinner away from home: Perspectives of middle-to high-income parents"",2016,""Appetite"",""96"",,,""147"",""153"",,32,""10.1016/j.appet.2015.09.019"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942606886&doi=10.1016%2fj.appet.2015.09.019&partnerID=40&md5=983ba8cbbb2980d1cd363e9ce378c00c"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-84942606886";;;;;;;;;;;;;
"Møllerløkken, N.E., Lorås, H., Pedersen, A.V.,""57021696700";23100117500;7202802177;",A systematic review and meta-analysis of dropout rates in youth soccer"",2015,""Perceptual and Motor Skills"",""121"",""3"",,""913"",""922"",,46,""10.2466/10.PMS.121c23x0"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951792887&doi=10.2466%2f10.PMS.121c23x0&partnerID=40&md5=fd595cf72afd7b4ce2eb031a462397a6"",Review,""Final"","""",Scopus,2-s2.0-84951792887";;;;;;;;;;;;;
"Jones, M.B.,""7501846934";",The home advantage in major league baseball"",2015,""Perceptual and Motor Skills"",""121"",""3"",,""791"",""804"",,17,""10.2466/26.PMS.121c25x1"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951771395&doi=10.2466%2f26.PMS.121c25x1&partnerID=40&md5=6cbd73b20eb4ae5ba504fba5c2bea725"",Article,""Final"","""",Scopus,2-s2.0-84951771395";;;;;;;;;;;;;;;
"Menzel, J., Wollesen, B., Fendel, R., Mattes, K.,""56911981500";54986707300;56912165000;26639535700;",Important factors for the implementation of occupational health promotion in small and middle-sized companies [Erfolgsfaktoren zur Umsetzung von Betrieblicher Gesundheitsförderung in kleinen und mittelständischen Unternehmen]"",2015,""Gruppendynamik und Organisationsberatung"",""46"",""3-4"",,""245"",""264"",,4,""10.1007/s11612-015-0287-1"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947485706&doi=10.1007%2fs11612-015-0287-1&partnerID=40&md5=796852df0e5de1298f66ddc2e3e81876"",Article,""Final"","""",Scopus,2-s2.0-84947485706";;;;;;;;;;;;
"Fong, D.K.H., DeSarbo, W.S., Chen, Z., Xu, Z.,""7103154251";7003867939;56442806700;56532661000;",A Bayesian Vector Multidimensional Scaling Procedure Incorporating Dimension Reparameterization with Variable Selection"",2015,""Psychometrika"",""80"",""4"",,""1043"",""1065"",,2,""10.1007/s11336-015-9449-x"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947125898&doi=10.1007%2fs11336-015-9449-x&partnerID=40&md5=f073ec120124376f339377ab51a0af75"",Article,""Final"","""",Scopus,2-s2.0-84947125898";;;;;;;;;;;;
"Merritt, V.C., Arnett, P.A.,""55218510200";7006337018;",Apolipoprotein e (APOE) ε4 allele is associated with increased symptom reporting following sports concussion"",2015,""Journal of the International Neuropsychological Society"",""22"",""1"",,""89"",""94"",,44,""10.1017/S1355617715001022"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953637992&doi=10.1017%2fS1355617715001022&partnerID=40&md5=8c85bf58944730810fae2577afce285b"",Article,""Final"","""",Scopus,2-s2.0-84953637992";;;;;;;;;;;;;;
"Dawes, N.P., Modecki, K.L., Gonzales, N., Dumka, L., Millsap, R.,""36006238600";14319275800;7004271878;6602188260;6701779066;",Mexican-Origin Youth Participation in Extracurricular Activities: Predicting Trajectories of Involvement from 7th to 12th Grade"",2015,""Journal of Youth and Adolescence"",""44"",""11"",,""2172"",""2188"",,13,""10.1007/s10964-015-0284-2"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943354424&doi=10.1007%2fs10964-015-0284-2&partnerID=40&md5=d8a4dcdcb001d06e2485afe3db4943fd"",Article,""Final"","""",Scopus,2-s2.0-84943354424";;;;;;;;;;;
"McCray, K.L.,""56562914500";",Intercollegiate Athletes and Sexual Violence: A Review of Literature and Recommendations for Future Study"",2015,""Trauma, Violence, and Abuse"",""16"",""4"",,""438"",""443"",,67,""10.1177/1524838014537907"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940928216&doi=10.1177%2f1524838014537907&partnerID=40&md5=f56be202a05795c895278ea8ddee7ecd"",Article,""Final"","""",Scopus,2-s2.0-84940928216";;;;;;;;;;;;;;;
"Ryu, K., Kim, J., Ali, A., Choi, S., Kim, H., Radlo, S.J.,""56389216200";18835844000;59157939400;56124260900;56927120700;6603240953;",Comparison of athletes with and without burnout using the stroop color and word test"",2015,""Perceptual and Motor Skills"",""121"",""2"",,""413"",""430"",,9,""10.2466/22.PMS.121c16x7"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945582421&doi=10.2466%2f22.PMS.121c16x7&partnerID=40&md5=7d5c2dd2d894aa869551276fae0b4a49"",Article,""Final"","""",Scopus,2-s2.0-84945582421";;;;;;;;;;
"Evans, R., Kawabata, M., Thomas, S.,""57220996132";17346172100;55822964785;",Prediction of fruit and vegetable intake: The importance of contextualizing motivation"",2015,""British Journal of Health Psychology"",""20"",""3"",,""534"",""548"",,8,""10.1111/bjhp.12123"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937960620&doi=10.1111%2fbjhp.12123&partnerID=40&md5=691f272ed0daed0b824a1f9227746bfd"",Article,""Final"","""",Scopus,2-s2.0-84937960620";;;;;;;;;;;;;
"Wollenberg, G., Shriver, L.H., Gates, G.E.,""55560127600";32467561600;7102212310;",Comparison of disordered eating symptoms and emotion regulation difficulties between female college athletes and non-athletes"",2015,""Eating Behaviors"",""18"",,,""1"",""6"",,50,""10.1016/j.eatbeh.2015.03.008"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964203132&doi=10.1016%2fj.eatbeh.2015.03.008&partnerID=40&md5=f21b580399a0dcd7ee7e98ee7beaf390"",Article,""Final"","""",Scopus,2-s2.0-84964203132";;;;;;;;;;;;;
